number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,dist_to_center,price
0.0,20.0,360.0,14.0,0.0,1.2773343513703688,159
0.0,2.0,365.0,21.0,1.0,8.702819667602778,155
113.0,1.0,333.0,8.0,0.0,4.921461436317196,85
2.0,1.0,0.0,8.0,1.0,2.965795306501917,75
1.0,1.0,0.0,12.0,0.0,5.852300822036792,78
0.0,1.0,0.0,20.0,1.0,4.21391382203765,225
2.0,1.0,2.0,7.0,1.0,0.9718720687582448,180
4.0,1.0,0.0,4.0,0.0,4.7877092046068634,50
0.0,232.0,156.0,8.0,1.0,2.2039789507549945,481
200.0,1.0,202.0,45.0,0.0,5.79670773113795,70
1.0,1.0,90.0,15.0,1.0,9.132342582314802,180
3.0,1.0,35.0,24.0,0.0,11.311112750236628,65
134.0,2.0,176.0,7.0,0.0,0.9489387273543711,99
6.0,1.0,0.0,28.0,0.0,4.305918933922134,75
6.0,1.0,1.0,10.0,1.0,10.373024973083387,260
27.0,1.0,13.0,3.0,1.0,8.30435913329062,114
1.0,1.0,94.0,70.0,1.0,14.908006309787368,60
1.0,1.0,0.0,63.0,1.0,11.990648891125105,100
5.0,2.0,337.0,162.0,0.0,10.609620703650505,36
1.0,1.0,0.0,8.0,1.0,3.5932760043404115,230
1.0,1.0,0.0,19.0,1.0,3.8496306392671538,250
10.0,1.0,0.0,9.0,1.0,4.652308670604041,175
7.0,3.0,342.0,20.0,0.0,4.808116938632386,59
1.0,9.0,299.0,71.0,0.0,0.22987981397303173,100
2.0,2.0,0.0,54.0,0.0,12.31740445675619,39
5.0,2.0,0.0,6.0,0.0,8.665058432988065,55
0.0,15.0,317.0,8.0,1.0,3.9484186147222133,136
2.0,8.0,282.0,18.0,0.0,12.610853867052331,90
39.0,1.0,19.0,4.0,1.0,4.737235371611296,200
5.0,1.0,0.0,7.0,1.0,1.0064461764041153,140
1.0,1.0,45.0,123.0,0.0,8.877120003207319,125
8.0,2.0,52.0,30.0,0.0,9.046498175690536,50
0.0,9.0,200.0,23.0,1.0,4.088395659668058,170
7.0,17.0,234.0,1.0,1.0,1.220535246279328,153
9.0,1.0,68.0,9.0,1.0,4.952424545621846,135
1.0,1.0,125.0,83.0,1.0,9.185835913715826,86
10.0,1.0,0.0,12.0,0.0,6.018564570978218,95
1.0,1.0,250.0,21.0,0.0,9.47148345764209,40
4.0,1.0,65.0,23.0,1.0,4.556570627712782,325
31.0,4.0,94.0,19.0,0.0,3.665015346206349,68
23.0,1.0,14.0,9.0,1.0,4.876236631452469,150
68.0,1.0,299.0,37.0,0.0,16.59493295760477,90
32.0,1.0,5.0,30.0,0.0,9.445709532613131,90
4.0,1.0,0.0,1.0,1.0,1.282728556069204,239
4.0,3.0,365.0,12.0,0.0,6.252605626144337,100
1.0,1.0,0.0,2.0,1.0,8.44745732983813,75
20.0,1.0,67.0,19.0,0.0,3.495694804646111,115
41.0,3.0,145.0,39.0,2.0,6.224224384363718,30
1.0,2.0,89.0,24.0,0.0,11.259135934812234,69
9.0,1.0,144.0,19.0,0.0,4.013715656721389,65
0.0,327.0,342.0,43.0,1.0,5.952475282833429,165
17.0,1.0,9.0,12.0,1.0,5.42928583073129,107
1.0,1.0,0.0,28.0,1.0,3.92017086066836,150
0.0,49.0,348.0,7.0,1.0,0.877309436314435,225
34.0,5.0,133.0,79.0,1.0,10.676020715304437,172
137.0,1.0,317.0,7.0,1.0,0.6573633420995768,199
0.0,2.0,0.0,14.0,1.0,1.8528221333151105,154
0.0,1.0,356.0,25.0,0.0,5.137749530285305,375
6.0,1.0,0.0,19.0,1.0,3.9920661751918076,117
0.0,1.0,0.0,63.0,1.0,12.515590388793072,123
3.0,1.0,0.0,60.0,0.0,5.124661812962589,50
0.0,1.0,6.0,12.0,1.0,4.785239705601329,285
0.0,1.0,0.0,43.0,0.0,6.083743042316592,100
1.0,3.0,167.0,15.0,2.0,10.875608480521143,25
29.0,1.0,6.0,8.0,1.0,2.0205687939047627,299
6.0,3.0,61.0,54.0,0.0,14.378893656758164,175
7.0,3.0,139.0,46.0,0.0,18.27626128095551,33
0.0,1.0,23.0,195.0,1.0,31.2262494202289,1250
27.0,2.0,212.0,49.0,1.0,7.6629811359209095,47
0.0,1.0,0.0,28.0,1.0,3.0812637348146676,100
0.0,1.0,0.0,2.0,0.0,7.563360355840781,39
30.0,1.0,6.0,135.0,0.0,14.398850808450302,43
2.0,1.0,0.0,7.0,1.0,1.162751272332007,275
8.0,1.0,0.0,32.0,1.0,7.456990733741871,300
0.0,1.0,0.0,19.0,1.0,3.112187848394149,150
14.0,1.0,16.0,15.0,1.0,9.37598122144475,88
49.0,1.0,313.0,49.0,1.0,6.158702686172,75
8.0,1.0,74.0,79.0,0.0,13.421045439766138,44
0.0,1.0,364.0,142.0,0.0,10.63636187202691,125
8.0,3.0,342.0,103.0,0.0,8.724974783463768,70
15.0,1.0,0.0,18.0,0.0,12.996581625416676,34
234.0,4.0,308.0,6.0,1.0,9.332687078619392,80
6.0,1.0,0.0,54.0,1.0,13.053126850426061,57
2.0,1.0,133.0,7.0,1.0,1.2288808135847125,305
10.0,1.0,0.0,13.0,1.0,7.84122985383774,150
7.0,1.0,0.0,32.0,1.0,7.124984395342577,200
0.0,3.0,140.0,14.0,1.0,1.4677075839717788,299
0.0,1.0,0.0,10.0,0.0,10.460452121971223,65
30.0,1.0,0.0,7.0,1.0,0.597889421102544,200
0.0,1.0,0.0,37.0,0.0,15.2023917336572,75
0.0,2.0,0.0,21.0,0.0,8.170185087078453,50
12.0,5.0,67.0,22.0,0.0,11.963260459610815,40
25.0,4.0,317.0,37.0,0.0,12.87329499205199,73
1.0,1.0,16.0,43.0,1.0,6.2540187372773435,200
165.0,1.0,365.0,85.0,0.0,19.069206935231445,48
0.0,33.0,346.0,28.0,1.0,3.3524683838558493,225
349.0,1.0,13.0,12.0,0.0,5.076741029265137,80
28.0,2.0,0.0,30.0,0.0,10.745202336574582,60
16.0,2.0,351.0,28.0,1.0,3.4227072305616932,121
250.0,1.0,111.0,14.0,0.0,2.1547622742282284,135
3.0,1.0,21.0,21.0,1.0,8.633249528760901,73
47.0,1.0,0.0,13.0,0.0,7.292889516055293,70
77.0,1.0,264.0,54.0,1.0,13.642442722565733,49
0.0,2.0,0.0,6.0,0.0,7.925459648749121,60
8.0,2.0,0.0,40.0,1.0,6.205493014107478,245
0.0,1.0,283.0,43.0,1.0,5.684003783790874,375
9.0,3.0,357.0,54.0,0.0,12.116032195551337,38
3.0,1.0,362.0,53.0,1.0,4.431410997626283,229
1.0,49.0,257.0,1.0,1.0,1.6769760884491112,714
38.0,1.0,0.0,6.0,0.0,11.032339515446415,75
12.0,1.0,343.0,15.0,1.0,10.452104914531128,165
4.0,7.0,109.0,6.0,0.0,8.31074924431257,100
0.0,9.0,266.0,8.0,1.0,3.7817678868989395,150
0.0,1.0,88.0,55.0,0.0,16.740707991947428,60
103.0,4.0,133.0,21.0,2.0,9.503799686901086,28
1.0,2.0,0.0,56.0,0.0,4.80962491342267,55
160.0,3.0,246.0,2.0,1.0,6.091337772140062,129
8.0,2.0,179.0,99.0,0.0,9.347617290152678,35
0.0,1.0,0.0,18.0,0.0,13.105969261310475,50
0.0,1.0,365.0,12.0,1.0,4.707989209309502,350
77.0,1.0,258.0,21.0,1.0,9.892451536510142,150
126.0,2.0,290.0,28.0,1.0,3.48892474488459,219
21.0,1.0,0.0,12.0,0.0,6.073266742693947,67
3.0,1.0,161.0,28.0,1.0,3.294985551042426,130
119.0,2.0,316.0,7.0,0.0,0.9103437359846618,150
1.0,1.0,0.0,18.0,0.0,12.193177185745412,200
24.0,3.0,19.0,24.0,1.0,11.636330975559735,80
154.0,2.0,305.0,13.0,0.0,7.991394469598525,130
55.0,4.0,63.0,59.0,0.0,15.410644949494142,79
5.0,1.0,0.0,5.0,1.0,1.4805674442110064,160
55.0,1.0,0.0,20.0,0.0,5.085677589198387,75
88.0,1.0,189.0,2.0,0.0,5.990017583064515,78
11.0,1.0,0.0,20.0,1.0,5.327060496945879,125
2.0,1.0,161.0,2.0,1.0,6.099757069409936,290
1.0,1.0,0.0,16.0,1.0,8.768569084992693,120
2.0,96.0,336.0,43.0,1.0,6.154978171186118,160
0.0,1.0,0.0,23.0,0.0,5.062374559576787,82
21.0,1.0,51.0,37.0,0.0,12.755133641074504,60
10.0,1.0,0.0,14.0,1.0,2.230663994431532,250
8.0,1.0,86.0,64.0,1.0,4.137846363743242,325
56.0,2.0,27.0,70.0,0.0,13.419845349873853,32
20.0,2.0,0.0,14.0,0.0,2.0675288967156273,210
36.0,7.0,286.0,110.0,0.0,18.807946309273216,40
0.0,1.0,0.0,4.0,1.0,5.339515658061722,200
70.0,1.0,178.0,20.0,1.0,4.671474346165025,139
50.0,1.0,188.0,20.0,1.0,4.09842356814495,229
102.0,1.0,269.0,10.0,0.0,9.99501872835134,89
480.0,1.0,0.0,21.0,0.0,8.181631086454471,60
0.0,4.0,78.0,2.0,1.0,7.530786255332416,170
1.0,1.0,0.0,15.0,0.0,9.469646233033338,41
0.0,1.0,0.0,30.0,1.0,10.316519196653918,95
0.0,1.0,0.0,79.0,0.0,10.481054963803329,50
6.0,1.0,17.0,20.0,1.0,3.408858912100062,160
6.0,327.0,325.0,43.0,1.0,6.023124747685278,196
141.0,4.0,348.0,2.0,0.0,8.615455948932851,70
34.0,2.0,117.0,121.0,1.0,10.071737078378737,60
17.0,1.0,66.0,121.0,0.0,10.361337049996711,50
31.0,1.0,0.0,19.0,1.0,3.89950849980169,83
14.0,34.0,361.0,6.0,2.0,7.513895096931782,36
3.0,52.0,342.0,7.0,1.0,0.6381405648367457,115
8.0,2.0,0.0,68.0,1.0,2.3345443313922813,120
2.0,5.0,1.0,81.0,0.0,9.655145710105288,40
14.0,1.0,12.0,8.0,0.0,5.154011789939134,68
97.0,5.0,22.0,4.0,0.0,5.84631891350857,80
1.0,3.0,0.0,6.0,1.0,8.458310492270325,150
0.0,1.0,0.0,77.0,1.0,5.096978463238281,180
22.0,3.0,38.0,8.0,0.0,4.983406096288194,67
5.0,2.0,163.0,20.0,0.0,4.390149264406215,100
19.0,3.0,43.0,24.0,0.0,11.455422550157342,69
20.0,5.0,365.0,9.0,0.0,4.71938967460943,65
20.0,1.0,27.0,54.0,0.0,11.658148210328903,30
180.0,3.0,125.0,8.0,1.0,2.815749729094226,125
1.0,1.0,46.0,21.0,1.0,7.618479467437153,200
0.0,1.0,188.0,19.0,1.0,3.2178600693052157,180
7.0,1.0,21.0,18.0,1.0,12.807911289990763,67
4.0,3.0,348.0,85.0,1.0,21.037040400242496,250
21.0,1.0,188.0,30.0,2.0,10.105255721347076,50
6.0,1.0,363.0,12.0,1.0,4.870214180169058,275
0.0,87.0,310.0,68.0,1.0,2.399831013626887,225
69.0,1.0,137.0,52.0,0.0,2.9984290551716066,90
20.0,1.0,313.0,20.0,1.0,4.051539225419466,496
15.0,8.0,344.0,21.0,0.0,10.134096023323462,65
5.0,1.0,0.0,19.0,1.0,3.968453751021965,194
42.0,4.0,290.0,75.0,0.0,16.00650024904837,65
7.0,1.0,0.0,12.0,0.0,5.0062935615495086,80
84.0,3.0,119.0,37.0,1.0,13.051462265744657,65
4.0,2.0,0.0,14.0,0.0,1.890334730563095,77
68.0,1.0,9.0,2.0,1.0,7.448069973604089,100
51.0,1.0,64.0,68.0,1.0,2.4005904367358717,120
69.0,1.0,39.0,19.0,1.0,4.022615815811566,150
81.0,1.0,198.0,8.0,1.0,4.83637696966327,140
6.0,1.0,362.0,127.0,1.0,17.87504207042589,85
110.0,1.0,222.0,81.0,0.0,9.309593446662044,120
41.0,2.0,8.0,7.0,0.0,0.4761445531063491,49
18.0,1.0,0.0,14.0,1.0,1.995526228963038,175
2.0,2.0,220.0,59.0,0.0,15.566931625964873,80
0.0,4.0,0.0,71.0,1.0,0.5381614244737095,165
222.0,13.0,290.0,29.0,0.0,8.952877279375201,85
14.0,3.0,339.0,22.0,1.0,12.820110736725345,85
34.0,1.0,18.0,15.0,0.0,9.314323997606687,56
4.0,1.0,8.0,2.0,1.0,7.7953121299814265,140
26.0,2.0,19.0,68.0,1.0,2.5634350239511154,130
19.0,2.0,32.0,19.0,0.0,3.3500379614347966,130
4.0,1.0,0.0,52.0,0.0,3.444366786573329,115
0.0,2.0,365.0,5.0,1.0,1.227301450689408,400
19.0,1.0,81.0,20.0,1.0,4.094555213158448,171
134.0,1.0,36.0,28.0,1.0,1.7796963272133177,150
143.0,1.0,263.0,134.0,0.0,18.154095071610335,53
8.0,1.0,0.0,2.0,0.0,5.57311655996744,79
1.0,1.0,0.0,2.0,1.0,5.537599519049901,112
22.0,1.0,341.0,20.0,1.0,3.563408764966283,300
194.0,4.0,0.0,6.0,0.0,8.165013834504116,65
10.0,1.0,0.0,19.0,1.0,3.6192782887153676,199
0.0,2.0,365.0,28.0,1.0,1.9782697734709112,200
3.0,1.0,0.0,6.0,0.0,8.5966172827435,30
105.0,2.0,274.0,15.0,1.0,10.193400756929792,200
3.0,1.0,0.0,43.0,1.0,6.333137480217931,127
70.0,3.0,236.0,21.0,0.0,9.59185646350256,42
54.0,1.0,0.0,15.0,0.0,10.385130290422527,60
29.0,1.0,55.0,19.0,1.0,3.9062777101215,103
14.0,5.0,310.0,49.0,0.0,6.298127713913485,37
2.0,1.0,0.0,1.0,0.0,1.1333828671188566,150
2.0,1.0,333.0,12.0,0.0,5.416473787101997,27
70.0,1.0,338.0,16.0,1.0,9.58241862455888,300
2.0,1.0,0.0,208.0,1.0,26.2952140628318,55
161.0,6.0,165.0,7.0,0.0,0.834222860326211,110
50.0,1.0,0.0,21.0,1.0,7.930276893113836,110
3.0,1.0,0.0,60.0,0.0,5.322574967201309,99
5.0,1.0,0.0,6.0,1.0,10.490054104895204,60
8.0,6.0,75.0,83.0,0.0,9.20033423655686,40
0.0,5.0,0.0,56.0,1.0,6.0205586263353394,150
20.0,2.0,15.0,52.0,0.0,3.391404854550784,115
129.0,2.0,299.0,30.0,0.0,10.723876219525675,99
4.0,327.0,298.0,43.0,1.0,6.003525923516103,188
3.0,52.0,365.0,20.0,1.0,5.14830843911202,129
0.0,1.0,365.0,14.0,2.0,1.6231221713502777,337
0.0,1.0,0.0,4.0,0.0,4.657325837917415,73
109.0,3.0,364.0,23.0,0.0,4.384530361435328,95
6.0,2.0,90.0,2.0,0.0,8.43482886940877,43
12.0,1.0,14.0,2.0,1.0,7.910200748533926,130
8.0,1.0,0.0,9.0,0.0,4.707563687348161,80
24.0,1.0,131.0,62.0,1.0,23.97813397498873,200
0.0,1.0,161.0,7.0,1.0,0.7660105079627098,400
27.0,4.0,311.0,6.0,0.0,9.66621347532855,165
0.0,1.0,0.0,13.0,1.0,7.728437037542073,150
0.0,96.0,0.0,1.0,1.0,1.4320912320123123,145
4.0,3.0,0.0,23.0,0.0,4.078891377606394,85
4.0,1.0,0.0,12.0,2.0,5.504948718768682,42
5.0,3.0,310.0,12.0,0.0,5.7777286654535756,90
0.0,1.0,0.0,19.0,0.0,3.2737339005202446,110
4.0,2.0,267.0,6.0,0.0,10.049040075705825,150
81.0,1.0,158.0,2.0,0.0,6.815386643742134,75
118.0,1.0,4.0,4.0,1.0,7.025592560818747,50
29.0,1.0,38.0,19.0,1.0,3.5134334969956247,250
0.0,121.0,201.0,1.0,1.0,0.9862269107619233,335
1.0,327.0,281.0,7.0,1.0,0.9979373926171192,185
0.0,1.0,6.0,12.0,0.0,6.6393825515045215,65
7.0,1.0,242.0,4.0,1.0,5.7668113155348735,169
0.0,25.0,340.0,13.0,0.0,6.835806340812769,48
2.0,1.0,84.0,21.0,0.0,9.41519376423487,100
4.0,6.0,220.0,6.0,1.0,9.179035860985111,58
3.0,3.0,342.0,2.0,0.0,8.414151816700917,86
4.0,11.0,282.0,10.0,1.0,10.063703620183382,200
8.0,7.0,342.0,28.0,1.0,1.7582742629613863,299
0.0,1.0,0.0,11.0,0.0,2.999311614893727,300
26.0,1.0,96.0,7.0,1.0,0.4136274751217625,250
0.0,1.0,0.0,5.0,1.0,1.105220196195061,200
0.0,1.0,365.0,2.0,0.0,5.51668133097318,200
46.0,1.0,46.0,72.0,0.0,9.282204186588494,55
0.0,1.0,23.0,16.0,1.0,9.713452459602626,168
3.0,1.0,12.0,24.0,1.0,11.143838973915495,175
3.0,10.0,357.0,25.0,1.0,4.185965227077627,299
4.0,1.0,0.0,29.0,1.0,9.60995864545044,95
0.0,1.0,0.0,7.0,0.0,0.9814275935060253,140
326.0,1.0,90.0,8.0,0.0,4.958178569612836,100
3.0,2.0,0.0,20.0,0.0,3.891186427784221,65
0.0,1.0,0.0,1.0,1.0,1.9143314877184503,303
27.0,1.0,137.0,31.0,1.0,6.623109899655643,110
0.0,1.0,24.0,45.0,0.0,6.52720457667081,50
2.0,1.0,0.0,28.0,1.0,3.5543186317757707,160
2.0,1.0,0.0,6.0,0.0,7.516446191100291,55
71.0,1.0,199.0,4.0,1.0,4.545162560657179,125
4.0,4.0,270.0,8.0,0.0,2.1247105884948905,179
72.0,6.0,257.0,37.0,1.0,15.115345193347807,259
0.0,1.0,0.0,2.0,0.0,6.495167246423211,69
0.0,23.0,365.0,5.0,1.0,1.926815596432402,200
6.0,1.0,2.0,21.0,0.0,9.518848684804514,60
2.0,1.0,0.0,29.0,1.0,8.864739627297514,150
13.0,1.0,361.0,2.0,0.0,6.367818179267598,70
10.0,1.0,0.0,8.0,1.0,1.9686330956139462,225
1.0,103.0,246.0,31.0,0.0,7.991191689513867,33
1.0,1.0,0.0,12.0,0.0,5.428131936630258,48
59.0,1.0,37.0,1.0,1.0,1.776424827730483,240
1.0,1.0,0.0,6.0,1.0,8.695089986550299,80
20.0,2.0,0.0,24.0,1.0,11.200223127564223,131
18.0,1.0,82.0,54.0,0.0,14.128630643936827,55
4.0,2.0,188.0,63.0,0.0,12.58054731850029,40
21.0,4.0,129.0,15.0,0.0,10.63273629555423,55
0.0,1.0,49.0,2.0,0.0,7.6467591163961295,75
6.0,1.0,0.0,12.0,1.0,6.0678387518799575,116
0.0,1.0,53.0,63.0,1.0,12.164938546222979,250
3.0,4.0,180.0,7.0,0.0,1.054313050546707,61
169.0,1.0,279.0,29.0,1.0,8.730175808497178,136
11.0,2.0,63.0,8.0,0.0,3.994575892865082,175
4.0,1.0,0.0,25.0,1.0,5.579669398054718,155
1.0,28.0,320.0,23.0,2.0,5.168956675642768,35
88.0,1.0,339.0,155.0,1.0,17.35442455583748,85
61.0,1.0,272.0,12.0,1.0,5.000834792334606,105
12.0,1.0,220.0,5.0,2.0,1.1446875366957197,800
1.0,1.0,0.0,2.0,0.0,5.899705097780927,110
0.0,1.0,0.0,8.0,1.0,2.3365854142072777,169
2.0,1.0,0.0,23.0,0.0,4.294467909484488,97
14.0,2.0,315.0,1.0,1.0,1.6721815398504827,250
0.0,1.0,312.0,20.0,1.0,5.0510997661999,128
7.0,1.0,358.0,186.0,0.0,22.90383469230533,80
69.0,3.0,87.0,21.0,0.0,7.98590266016193,56
55.0,4.0,281.0,12.0,0.0,4.666037874996435,50
4.0,1.0,76.0,141.0,0.0,15.966036143585495,187
88.0,1.0,303.0,126.0,1.0,6.888157649052263,120
25.0,8.0,177.0,21.0,0.0,9.9949449880689,60
1.0,1.0,327.0,13.0,0.0,7.0999872851510055,159
72.0,2.0,307.0,6.0,1.0,9.336746939743948,105
54.0,1.0,69.0,6.0,0.0,8.060079405986542,90
0.0,2.0,0.0,21.0,0.0,10.08600475164405,37
0.0,65.0,365.0,7.0,1.0,1.1613348400169305,450
49.0,1.0,1.0,23.0,1.0,4.764916911686728,180
190.0,5.0,359.0,85.0,0.0,19.492304369228656,59
51.0,4.0,219.0,8.0,0.0,4.419689328056777,98
30.0,1.0,6.0,25.0,1.0,4.435954403077424,120
0.0,2.0,49.0,17.0,1.0,11.875674795017694,140
2.0,1.0,0.0,8.0,1.0,1.8357624817330236,198
0.0,1.0,0.0,21.0,0.0,10.022084651590573,32
65.0,6.0,361.0,37.0,0.0,14.674403666002723,54
0.0,1.0,0.0,8.0,1.0,3.049781572655321,180
68.0,3.0,168.0,21.0,0.0,8.853120677024236,70
0.0,7.0,0.0,12.0,1.0,5.712717753071673,120
0.0,2.0,364.0,70.0,0.0,12.403873881030929,55
134.0,1.0,66.0,14.0,0.0,1.3150330532836634,119
0.0,1.0,0.0,3.0,1.0,7.381391282126479,150
0.0,1.0,324.0,64.0,1.0,4.166207381601362,176
0.0,3.0,7.0,12.0,1.0,5.563657804588184,750
2.0,1.0,0.0,15.0,1.0,9.147387234230937,60
280.0,3.0,257.0,19.0,1.0,3.5272349487611803,99
30.0,1.0,144.0,4.0,1.0,4.8082990841688815,145
0.0,1.0,0.0,5.0,1.0,1.1472638437985443,2000
0.0,1.0,0.0,24.0,0.0,11.010560885934463,100
0.0,1.0,363.0,142.0,0.0,11.19456497184962,150
78.0,1.0,270.0,19.0,1.0,3.3506739687103413,221
0.0,2.0,64.0,12.0,0.0,5.434652669902767,190
17.0,1.0,32.0,24.0,1.0,11.106808242159703,53
0.0,1.0,0.0,12.0,0.0,6.329728365932203,45
7.0,1.0,0.0,16.0,0.0,8.665299355503628,60
0.0,1.0,83.0,20.0,1.0,3.897329246137567,210
8.0,2.0,0.0,19.0,0.0,3.9712146264646595,275
0.0,1.0,0.0,24.0,1.0,10.979708687733101,100
9.0,4.0,55.0,21.0,0.0,8.800294180591987,68
2.0,1.0,342.0,1.0,1.0,1.4346155467390431,175
59.0,1.0,188.0,6.0,0.0,8.307839510970368,53
4.0,1.0,365.0,7.0,0.0,0.8280333110541553,250
56.0,1.0,1.0,147.0,1.0,11.25677228086735,70
0.0,1.0,38.0,16.0,1.0,9.137799655872719,145
0.0,1.0,179.0,162.0,0.0,10.783195897280303,70
7.0,1.0,0.0,12.0,0.0,4.701291697994935,88
67.0,2.0,146.0,36.0,1.0,8.000132147098777,145
0.0,1.0,0.0,25.0,1.0,4.765602195956373,90
0.0,1.0,0.0,33.0,1.0,8.873364360530264,180
23.0,1.0,60.0,38.0,1.0,8.198829991224672,125
3.0,1.0,0.0,22.0,1.0,12.714571689483876,59
6.0,3.0,90.0,100.0,1.0,14.318113030675939,125
4.0,1.0,0.0,56.0,0.0,5.988765291641371,150
0.0,1.0,32.0,124.0,1.0,15.032939186204443,185
17.0,1.0,190.0,1.0,0.0,1.5598877654840981,105
3.0,2.0,0.0,12.0,0.0,6.4806532057528505,72
41.0,4.0,132.0,2.0,0.0,8.17550111841092,60
31.0,1.0,272.0,4.0,1.0,5.122272354269911,140
0.0,1.0,0.0,20.0,0.0,4.526343248411871,55
126.0,4.0,318.0,30.0,1.0,9.266786136785706,359
33.0,1.0,227.0,1.0,1.0,0.9703857069263865,201
6.0,1.0,20.0,20.0,0.0,5.523052553104377,65
3.0,2.0,0.0,97.0,1.0,6.207513146447953,245
24.0,2.0,69.0,6.0,1.0,9.105997627375466,125
11.0,1.0,212.0,8.0,1.0,4.411970476452348,150
34.0,2.0,87.0,63.0,0.0,12.71475318893332,100
2.0,1.0,180.0,46.0,0.0,17.99831344865513,60
27.0,1.0,190.0,44.0,0.0,8.810275650311441,45
3.0,3.0,284.0,12.0,1.0,5.713340640875554,168
4.0,2.0,177.0,56.0,0.0,5.184090415339215,60
3.0,1.0,0.0,6.0,1.0,9.20290025974591,150
4.0,1.0,0.0,23.0,1.0,4.270039517863979,80
88.0,1.0,107.0,28.0,0.0,3.6769476823795535,79
5.0,3.0,297.0,24.0,0.0,11.603210017641839,65
3.0,1.0,0.0,2.0,0.0,7.362226584273974,75
4.0,1.0,162.0,152.0,1.0,22.00726073150514,150
20.0,2.0,27.0,61.0,1.0,22.130514945898565,110
0.0,1.0,0.0,21.0,2.0,7.6249212502192485,95
22.0,1.0,230.0,7.0,1.0,0.7893879152105507,125
1.0,1.0,0.0,116.0,1.0,14.034502494556701,100
0.0,65.0,365.0,28.0,1.0,2.6778093034360717,285
0.0,1.0,87.0,6.0,1.0,9.07814375591219,300
10.0,2.0,62.0,12.0,0.0,5.6545973643627105,75
0.0,1.0,0.0,56.0,0.0,6.627260073261845,35
3.0,11.0,354.0,6.0,0.0,8.331252097086693,40
0.0,3.0,0.0,4.0,1.0,5.005606203078769,186
1.0,2.0,0.0,9.0,0.0,4.884579665009882,69
129.0,1.0,95.0,56.0,0.0,5.418052319908519,60
0.0,1.0,0.0,3.0,0.0,7.148868169059767,65
52.0,4.0,67.0,23.0,0.0,4.242806508722077,90
8.0,2.0,0.0,15.0,0.0,10.556623985925626,45
5.0,1.0,0.0,117.0,2.0,16.249376179730607,26
0.0,4.0,89.0,76.0,0.0,15.819465188864568,79
37.0,1.0,47.0,2.0,1.0,8.505208452396902,88
0.0,1.0,158.0,27.0,1.0,3.8190412324936722,215
0.0,2.0,0.0,8.0,1.0,5.287444704084819,110
0.0,1.0,0.0,14.0,0.0,1.278975538621549,175
0.0,1.0,365.0,6.0,0.0,9.023182528304428,250
1.0,2.0,310.0,2.0,0.0,8.099910823209171,86
8.0,1.0,19.0,21.0,0.0,8.945638632835324,65
0.0,1.0,125.0,1.0,0.0,1.1043708932010632,60
1.0,1.0,2.0,12.0,1.0,5.196149589571628,130
292.0,2.0,186.0,2.0,1.0,6.720883681683129,140
17.0,1.0,362.0,6.0,1.0,8.747274050788361,227
1.0,1.0,153.0,19.0,1.0,2.846564548578395,225
0.0,2.0,365.0,21.0,0.0,9.511593335098746,43
20.0,3.0,227.0,30.0,0.0,10.278308592104768,45
0.0,1.0,318.0,12.0,1.0,5.8459941027546565,250
1.0,1.0,264.0,23.0,1.0,4.210182402572044,495
0.0,3.0,0.0,1.0,0.0,1.1469010666738713,640
40.0,2.0,285.0,8.0,1.0,5.253769247379887,375
3.0,1.0,0.0,12.0,1.0,4.736830532232725,180
162.0,1.0,300.0,123.0,1.0,9.17352027697686,125
25.0,1.0,30.0,12.0,1.0,5.210617232814686,400
1.0,3.0,342.0,37.0,0.0,15.692961511784905,40
0.0,1.0,17.0,23.0,1.0,4.150554636995941,280
4.0,1.0,0.0,79.0,0.0,10.320376297826915,54
20.0,1.0,173.0,6.0,0.0,9.463186485798435,110
3.0,33.0,281.0,28.0,1.0,3.8115572268752413,200
8.0,1.0,0.0,30.0,1.0,8.982812242181252,66
1.0,1.0,0.0,7.0,0.0,1.1030718164936286,150
17.0,1.0,31.0,12.0,1.0,6.087248214463273,153
0.0,1.0,38.0,6.0,2.0,8.81828979743829,90
287.0,1.0,284.0,7.0,1.0,0.6968067623486293,399
2.0,2.0,4.0,7.0,1.0,0.64973333832771,168
92.0,3.0,357.0,56.0,0.0,6.4762832706318125,70
143.0,2.0,316.0,19.0,1.0,4.022620774504439,390
0.0,121.0,364.0,7.0,1.0,1.2587836552726743,350
0.0,4.0,229.0,1.0,1.0,0.9698266326886047,450
2.0,327.0,350.0,43.0,1.0,6.040776242384027,228
0.0,1.0,365.0,19.0,1.0,3.5072226058705334,450
1.0,1.0,23.0,75.0,1.0,15.665210296258623,98
11.0,1.0,0.0,45.0,1.0,6.6406810475757965,100
46.0,4.0,301.0,6.0,0.0,8.676745385741054,49
92.0,10.0,172.0,37.0,0.0,14.430645101880296,47
0.0,1.0,0.0,77.0,0.0,4.618547304275002,80
249.0,1.0,172.0,28.0,1.0,2.657918923221137,99
0.0,1.0,224.0,15.0,0.0,10.543655977270811,35
8.0,2.0,44.0,30.0,0.0,9.211412693840733,55
31.0,1.0,0.0,12.0,0.0,7.037463888138107,45
37.0,5.0,280.0,13.0,0.0,7.780998037238899,68
13.0,1.0,213.0,23.0,1.0,4.990503944612182,250
4.0,1.0,0.0,20.0,1.0,4.623993874419691,85
0.0,1.0,362.0,2.0,0.0,6.439530143982098,100
